=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.07.28 19:47:18 =~=~=~=~=~=~=~=~=~=~=~=
00:02:52.019: Update in progress (Total 592432/840672 bytes).  70%
00:00:23.464: MainLoop: Websocket cleanup
00:00:23.466: MainLoopInLoop: loop begin updatedatatowww
00:00:23.469: Update Data to www
00:00:23.474: Flame_Total: 0.00 (< 1 s. ), CO: 0.00 (< 1 s. ), DHW: 0.00 (< 1 s. )
00:00:23.477: MainLoopInLoop: notifyclients to /ws in JSON
00:00:23.482: MainLoopInLoop: Influx validateconnection
00:00:23.710: Connected to InfluxDB: http://ha.marm:8086
00:00:23.713: MainLoopInLoop: message str builder to log
00:00:23.716: stats: Uptime: 23s.  ## Free memory: 48% 15.16kB bytes ## Wifi: 76% ## Mqtt reconnects: 0
00:00:23.721: MainLoopInLoop: stats string builder to json
00:00:23.726: MainLoopInLoop: mqttAsync send stats
00:00:23.731: MainL mqttAsync send WillTopic
00:00:23.737: Update_OpenTherm_data
00:00:23.741: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:23.748: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:23.949: Processed Opentherm and get response
00:00:23.952: Set statuses from dhwTarget
00:00:24.147: Set statuses from op
00:00:24.344: Set statuses from opentherm
00:00:24.347: Set statuses from isCentralHeatingActive
00:00:24.350: Set statuses from isHotWaterActive
00:00:24.352: Set statuses from isFlameOn
00:00:24.354: Set statuses from isCoolingActive
00:00:24.357: Set statuses from isDiagnostic
00:00:24.554: Set statuses from getModulation
00:00:24.749: Set statuses from getBoilerTemperature
00:00:24.946: Set statuses from getDHWTemperature
00:00:25.146: Set statuses from getReturnTemperature
00:00:25.346: Set statuses from getPressure
00:00:25.349: Set statuses from opentherm
00:00:25.351: Set fault status from opentherm
00:00:25.357: MainLoop: ArduinoOTA
00:00:25.365: MainLoop: checkWifi
00:00:25.368: MainLoop: Websocket cleanup
00:00:25.371: Update_OpenTherm_data
00:00:25.374: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:25.376: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:25.647: Processed Opentherm and get response
00:00:25.650: Set statuses from dhwTarget
00:00:25.847: Set statuses from op
00:00:26.048: Set statuses from opentherm
00:00:26.051: Set statuses from isCentralHeatingActive
00:00:26.053: Set statuses from isHotWaterActive
00:00:26.055: Set statuses from isFlameOn
00:00:26.058: Set statuses from isCoolingActive
00:00:26.060: Set statuses from isDiagnostic
00:00:26.257: Set statuses from getModulation
00:00:26.452: Set statuses from getBoilerTemperature
00:00:26.649: Set statuses from getDHWTemperature
00:00:26.849: Set statuses from getReturnTemperature
00:00:27.050: Set statuses from getPressure
00:00:27.052: Set statuses from opentherm
00:00:27.055: Set fault status from opentherm
00:00:27.059: MainLoop: ArduinoOTA
00:00:27.067: MainLoop: checkWifi
00:00:27.070: MainLoop: Websocket cleanup
00:00:27.073: MainLoopInLoop: loop begin updatedatatowww
00:00:27.075: Update Data to www
00:00:27.080: Flame_Total: 0.00 (< 1 s. ), CO: 0.00 (< 1 s. ), DHW: 0.00 (< 1 s. )
00:00:27.083: MainLoopInLoop: notifyclients to /ws in JSON
00:00:27.088: MainLoopInLoop: Influx validateconnection
00:00:27.255: Connected to InfluxDB: http://ha.marm:8086
00:00:27.258: MainLoopInLoop: message str builder to log
00:00:27.261: stats: Uptime: 27s.  ## Free memory: 47% 14.93kB bytes ## Wifi: 76% ## Mqtt reconnects: 0
00:00:27.265: MainLoopInLoop: stats string builder to json
00:00:27.271: MainLoopInLoop: mqttAsync send stats
00:00:27.278: MainLoopInLoop: mqttAsync send WillTopic
00:00:27.281: Update_OpenTherm_data
00:00:27.284: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:27.292: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:27.552: Processed Opentherm and get response
00:00:27.555: Set statuses from dhwTarget
00:00:27.751: Set statuses from op
00:00:27.951: Set statuses from opentherm
00:00:27.954: Set statuses from isCentralHeatingActive
00:00:27.957: Set statuses from isHotWaterActive
00:00:27.959: Set statuses from isFlameOn
00:00:27.961: Set statuses from isCoolingActive
00:00:27.964: Set statuses from isDiagnostic
00:00:28.160: Set statuses from getModulation
00:00:28.356: Set statuses from getBoilerTemperature
00:00:28.553: Set statuses from getDHWTemperature
00:00:28.753: Set statuses from getReturnTemperature
00:00:28.954: Set statuses from getPressure
00:00:28.956: Set statuses from opentherm
00:00:28.959: Set fault status from opentherm
00:00:28.963: MainLoop: ArduinoOTA
00:00:28.965: MainLoop: checkWifi
00:00:28.967: MainLoop: Websocket cleanup
00:00:28.970: Update_OpenTherm_data
00:00:28.973: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:28.981: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:29.254: Processed Opentherm and get response
00:00:29.257: Set statuses from dhwTarget
00:00:29.454: Set statuses from op
00:00:29.655: Set statuses from opentherm
00:00:29.658: Set statuses from isCentralHeatingActive
00:00:29.660: Set statuses from isHotWaterActive
00:00:29.662: Set statuses from isFlameOn
00:00:29.665: Set statuses from isCoolingActive
00:00:29.667: Set statuses from isDiagnostic
00:00:29.864: Set statuses from getModulation
00:00:30.060: Set statuses from getBoilerTemperature
00:00:30.256: Set statuses from getDHWTemperature
00:00:30.457: Set statuses from getReturnTemperature
00:00:30.657: Set statuses from getPressure
00:00:30.659: Set statuses from opentherm
00:00:30.662: Set fault status from opentherm
00:00:30.666: MainLoop: ArduinoOTA
00:00:30.668: MainLoop: checkWifi
00:00:30.670: MainLoop: Websocket cleanup
00:00:30.673: MainLoopInLoop: loop begin updatedatatowww
00:00:30.675: Update Data to www
00:00:30.680: Flame_Total: 0.00 (< 1 s. ), CO: 0.00 (< 1 s. ), DHW: 0.00 (< 1 s. )
00:00:30.685: MainLoopInLoop: notifyclients to /ws in JSON
00:00:30.692: MainLoopInLoop: Influx validateconnection
00:00:30.842: Connected to InfluxDB: http://ha.marm:8086
00:00:30.845: MainLoopInLoop: message str builder to log
00:00:30.848: stats: Uptime: 30s.  ## Free memory: 44% 13.86kB bytes ## Wifi: 76% ## Mqtt reconnects: 0
00:00:30.852: MainLoopInLoop: stats string builder to json
00:00:30.858: MainLoopInLoop: mqttAsync send stats
00:00:30.864: MainLoopInLoop: mqttAsync send WillTopic
00:00:30.868: Update_OpenTherm_data
00:00:30.871: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:30.879: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:31.080: Processed Opentherm and get response
00:00:31.083: Set statuses from dhwTarget
00:00:31.278: Set statuses from op
00:00:31.474: Set statuses from opentherm
00:00:31.477: Set statuses from isCentralHeatingActive
00:00:31.479: Set statuses from isHotWaterActive
00:00:31.481: Set statuses from isFlameOn
00:00:31.484: Set statuses from isCoolingActive
00:00:31.486: Set statuses from isDiagnostic
00:00:31.683: Set statuses from getModulation
00:00:31.878: Set statuses from getBoilerTemperature
00:00:32.074: Set statuses from getDHWTemperature
00:00:32.270: Set statuses from getReturnTemperature
00:00:32.465: Set statuses from getPressure
00:00:32.468: Set statuses from opentherm
00:00:32.470: Set fault status from opentherm
00:00:32.474: MainLoop: ArduinoOTA
00:00:32.477: MainLoop: checkWifi
00:00:32.479: MainLoop: Websocket cleanup
00:00:32.481: MainLoop3rdTimed: Ledblonk
00:00:32.484: Update_OpenTherm_data
00:00:32.487: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:32.494: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:32.761: Processed Opentherm and get response
00:00:32.764: Set statuses from dhwTarget
00:00:32.962: Set statuses from op
00:00:33.162: Set statuses from opentherm
00:00:33.165: Set sta00:00:36.974: Set statuses from getBoilerTemperature
00:00:37.170: Set statuses from getDHWTemperature
00:00:37.370: Set statuses from getReturnTemperature
00:00:37.571: Set statuses from getPressure
00:00:37.575: Set statuses from opentherm
00:00:37.577: Set fault status from opentherm
00:00:37.583: MainLoop: ArduinoOTA
00:00:37.585: MainLoop: checkWifi
00:00:37.588: MainLoop: Websocket cleanup
00:00:37.590: MainLoopInLoop: loop begin updatedatatowww
00:00:37.593: Update Data to www
00:00:37.598: Flame_Total: 0.00 (< 1 s. ), CO: 0.00 (< 1 s. ), DHW: 0.00 (< 1 s. )
00:00:37.601: MainLoopInLoop: notifyclients to /ws in JSON
00:00:37.607: MainLoopInLoop: Influx validateconnection
00:00:37.696: Connected to InfluxDB: http://ha.marm:8086
00:00:37.699: MainLoopInLoop: message str builder to log
00:00:37.702: stats: Uptime: 37s.  ## Free memory: 43% 13.77kB bytes ## Wifi: 76% ## Mqtt reconnects: 0
00:00:37.707: MainLoopInLoop: stats string builder to json
00:00:37.713: MainLoopInLoop: mqttAsync send stats
00:00:37.718: MainLoopInLoop: mqttAsync send WillTopic
00:00:37.722: Update_OpenTherm_data
00:00:37.726: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:37.734: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:37.971: Processed Opentherm and get response
00:00:37.974: Set statuses from dhwTarget
00:00:38.172: Set statuses from op
00:00:38.372: Set statuses from opentherm
00:00:38.375: Set statuses from isCentralHeatingActive
00:00:38.377: Set statuses from isHotWaterActive
00:00:38.379: Set statuses from isFlameOn
00:00:38.382: Set statuses from isCoolingActive
00:00:38.386: Set statuses from isDiagnostic
00:00:38.581: Set statuses from getModulation
00:00:38.777: Set statuses from getBoilerTemperature
00:00:38.973: Set statuses from getDHWTemperature
00:00:39.174: Set statuses from getReturnTemperature
00:00:39.287: [2] Connected from 10.48.18.131
00:00:39.291: [2] get Text WS_EVT_DATA.
00:00:39.374: Set statuses from getPressure
00:00:39.377: Set statuses from opentherm
00:00:39.379: Set fault status from opentherm
00:00:39.385: MainLoop: ArduinoOTA
00:00:39.388: MainLoop: checkWifi
00:00:39.390: MainLoop: Websocket cleanup
00:00:39.393: Update_OpenTherm_data
00:00:39.396: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:39.399: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:39.602: Processed Opentherm and get response
00:00:39.605: Set statuses from dhwTarget
00:00:39.800: Set statuses from op
00:00:39.995: Set statuses from opentherm
00:00:39.998: Set statuses from isCentralHeatingActive
00:00:40.000: Set statuses from isHotWaterActive
00:00:40.003: Set statuses from isFlameOn
00:00:40.005: Set statuses from isCoolingActive
00:00:40.008: Set statuses from isDiagnostic
00:00:40.276: Set statuses from getModulation
00:00:40.476: Set statuses from getBoilerTemperature
00:00:40.676: Set statuses from getDHWTemperature
00:00:40.877: Set statuses from getReturnTemperature
00:00:41.077: Set statuses from getPressure
00:00:41.081: Set statuses from opentherm
00:00:41.084: Set fault status from opentherm
00:00:41.088: MainLoop: ArduinoOTA
00:00:41.090: MainLoop: checkWifi
00:00:41.093: MainLoop: Websocket cleanup
00:00:41.095: MainLoopInLoop: loop begin updatedatatowww
00:00:41.097: Update Data to www
00:00:41.103: Flame_Total: 0.00 (< 1 s. ), CO: 0.00 (< 1 s. ), DHW: 0.00 (< 1 s. )
00:00:41.106: MainLoopInLoop: notifyclients to /ws in JSON
00:00:41.113: MainLoopInLoop: Influx validateconnection
00:00:41.175: Connected to InfluxDB: http://ha.marm:8086
00:00:41.177: MainLoopInLoop: message str builder to log
00:00:41.180: stats: Uptime: 41s.  ## Free memory: 41% 13.03kB bytes ## Wifi: 76% ## Mqtt reconnects: 0
00:00:41.185: MainLoopInLoop: stats string builder to json
00:00:41.191: MainLoopInLoop: mqttAsync send stats
00:00:41.196: MainLoopInLoop: mqttAsync send WillTopic
00:00:41.200: Update_OpenTherm_data
00:00:41.204: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:41.212: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:41.478: Processed Opentherm and get response
00:00:41.481: Set statuses from dhwTarget
00:00:41.679: Set statuses from op
00:00:41.879: Set statuses from opentherm
00:00:41.882: Set statuses from isCentralHeatingActive
00:00:41.884: Set statuses from isHotWaterActive
00:00:41.887: Set statuses from isFlameOn
00:00:41.889: Set statuses from isCoolingActive
00:00:41.891: Set statuses from isDiagnostic
00:00:42.088: Set statuses from getModulation
00:00:42.284: Set statuses from getBoilerTemperature
00:00:42.480: Set statuses from getDHWTemperature
00:00:42.680: Set statuses from getReturnTemperature
00:00:42.881: Set statuses from getPressure
00:00:42.885: Set statuses from opentherm
00:00:42.887: Set fault status from opentherm
00:00:42.891: MainLoop: ArduinoOTA
00:00:42.893: MainLoop: checkWifi
00:00:42.897: MainLoop: Websocket cleanup
00:00:42.900: Update_OpenTherm_data
00:00:42.903: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:42.906: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:43.182: Processed Opentherm and get response
00:00:43.185: Set statuses from dhwTarget
00:00:43.382: Set statuses from op
00:00:43.583: Set statuses from opentherm
00:00:43.586: Set statuses from isCentralHeatingActive
00:00:43.588: Set statuses from isHotWaterActive
00:00:43.591: Set statuses from isFlameOn
00:00:43.593: Set statuses from isCoolingActive
00:00:43.596: Set statuses from isDiagnostic
00:00:43.792: Set statuses from getModulation
00:00:43.988: Set statuses from getBoilerTemperature
00:00:44.184: Set statuses from getDHWTemperature
00:00:44.384: Set statuses from getReturnTemperature
00:00:44.585: Set statuses from getPressure
00:00:44.588: Set statuses from opentherm
00:00:44.590: Set fault status from opentherm
00:00:44.597: MainLoop: ArduinoOTA
00:00:44.599: MainLoop: checkWifi
00:00:44.603: MainLoop: Websocket cleanup
00:00:44.606: MainLoopInLoop: loop begin updatedatatowww
00:00:44.608: Update Data to www
00:00:44.614: Flame_Total: 0.00 (< 1 s. ), CO: 0.00 (< 1 s. ), DHW: 0.00 (< 1 s. )
00:00:44.616: MainLoopInLoop: notifyclients to /ws in JSON
00:00:44.621: MainLoopInLoop: Influx validateconnection
00:00:44.657: Connected to InfluxDB: http://ha.marm:8086
00:00:44.660: MainLoopInLoop: message str builder to log
00:00:44.663: stats: Uptime: 44s.  ## Free memory: 41% 13.09kB bytes ## Wifi: 78% ## Mqtt reconnects: 0
00:00:44.667: MainLoopInLoop: stats string builder to json
00:00:44.673: MainLoopInLoop: mqttAsync send stats
00:00:44.678: MainLoopInLoop: mqttAsync send WillTopic
00:00:44.682: Update_OpenTherm_data
00:00:44.686: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:44.694: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:44.895: Processed Opentherm and get response
00:00:44.898: Set statuses from dhwTarget
00:00:45.093: Set statuses from op
00:00:45.288: Set statuses from opentherm
00:00:45.291: Set statuses from isCentralHeatingActive
00:00:45.294: Set statuses from isHotWaterActive
00:00:45.296: Set statuses from isFlameOn
00:00:45.299: Set statuses from isCoolingActive
00:00:45.301: Set statuses from isDiagnostic
00:00:45.498: Set statuses from getModulation
00:00:45.693: Set statuses from getBoilerTemperature
00:00:45.891: Set statuses from getDHWTemperature
00:00:46.088: Set statuses from getReturnTemperature
00:00:46.288: Set statuses from getPressure
00:00:46.291: Set statuses from opentherm
00:00:46.293: Set fault status from opentherm
00:00:46.297: MainLoop: ArduinoOTA
00:00:46.300: MainLoop: checkWifi
00:00:46.302: MainLoop: Websocket cleanup
00:00:46.305: Update_OpenTherm_data
00:00:46.308: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:46.313: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:46.589: Processed Opentherm and get response
00:00:46.592: Set statuses from dhwTarget
00:00:46.789: Set statuses from op
00:00:46.989: Set statuses from opentherm
00:00:46.992: Set statuses from isCentralHeatingActive
00:00:46.994: Set statuses from isHotWaterActive
00:00:46.997: Set statuses from isFlameOn
00:00:46.999: Set statuses from isCoolingActive
00:00:47.003: Set statuses from isDiagnostic
00:00:47.198: Set statuses from getModulation
00:00:47.394: Set statuses from getBoilerTemperature
00:00:47.591: Set statuses from getDHWTemperature
00:00:47.791: Set statuses from getReturnTemperature
00:00:47.991: Set statuses from getPressure
00:00:47.994: Set statuses from opentherm
00:00:47.996: Set fault status from opentherm
00:00:48.000: MainLoop: ArduinoOTA
00:00:48.003: MainLoop: checkWifi
00:00:48.005: MainLoop: Websocket cleanup
00:00:48.007: MainLoopInLoop: loop begin updatedatatowww
00:00:48.009: Update Data to www
00:00:48.015: Flame_Total: 0.00 (< 1 s. ), CO: 0.00 (< 1 s. ), DHW: 0.00 (< 1 s. )
00:00:48.019: MainLoopInLoop: notifyclients to /ws in JSON
00:00:48.026: MainLoopInLoop: Influx validateconnection
00:00:48.200: Connected to InfluxDB: http://ha.marm:8086
00:00:48.203: MainLoopInLoop: message str builder to log
00:00:48.207: stats: Uptime: 48s.  ## Free memory: 41% 12.92kB bytes ## Wifi: 78% ## Mqtt reconnects: 0
00:00:48.211: MainLoopInLoop: stats string builder to json
00:00:48.217: MainLoopInLoop: mqttAsync send stats
00:00:48.222: MainLoopInLoop: mqttAsync send WillTopic
00:00:48.226: Update_OpenTherm_data
00:00:48.230: Get Temps: floor2_temp: 22.44/24.50, floor1_temp: 21.94/22.50, roomtemp: 22.19/23.50
00:00:48.238: Statusy openth: COHEAT: stoi, DHW: chodzi, automodeCO: stoi, temp_NEWS: 17.64
00:00:48.492: Processed Opentherm and get response
00:00:48.495: Set statuses from dhwTarget
